id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1387185576709922833	1387185576709922833	2021-04-27 20:23:08 E. South America Standard Time	2021-04-27	20:23:08	-0300	37717107	minsaude	Ministério da Saúde		O ministro Marcelo Queiroga anuncia que o @minsaude vai implementar um serviço de oncologia no Hospital Universitário da @ufpioficial, ao lado do senador Ciro Nogueira e do diretor do Hospital, Paulo Márcio. A unidade será referência no tratamento de pessoas com câncer no PI.  https://t.co/13uIkwswXz	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}, {'screen_name': 'ufpioficial', 'name': 'ufpi', 'id': '53454204'}]	[]	[]	11	60	294	[]	[]	https://twitter.com/minsaude/status/1387185576709922833	False		1	https://pbs.twimg.com/amplify_video_thumb/1387185312854679553/img/gim_PCWxGnJ-fMFm.jpg							[]				
1387156374694494210	1387156374694494210	2021-04-27 18:27:06 E. South America Standard Time	2021-04-27	18:27:06	-0300	37717107	minsaude	Ministério da Saúde		O @minsaude está com #ConsultaPública aberta para monitorar a concentração do medicamento sirolimo em pacientes com a doença rara linfangioleiomiomatose (LAM). A consulta pública está em aberta até 12 de maio.   Saiba mais em:  https://t.co/JOIn33OvyF  https://t.co/yJkaNMBaMG	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	['https://bit.ly/3aJS41f']	['https://pbs.twimg.com/media/E0ArXrbVoAEJL3_.jpg']	4	22	99	['consultapública']	[]	https://twitter.com/minsaude/status/1387156374694494210	False		1	https://pbs.twimg.com/media/E0ArXrbVoAEJL3_.jpg							[]				
1387028984383238145	1387028984383238145	2021-04-27 10:00:54 E. South America Standard Time	2021-04-27	10:00:54	-0300	37717107	minsaude	Ministério da Saúde		Prêmio Prevenção e Controle do Câncer tem inscrições prorrogadas até 20 de maio! O concurso vai destacar experiências e ações voltadas à saúde da mulher pelas secretarias estaduais e municipais de saúde e serviços habilitados.  ➡️Participe!  https://t.co/B17g4Fy4Zb  https://t.co/wHs077BkYw	pt	[]	['https://bit.ly/3nsrhLN']	['https://pbs.twimg.com/media/Ez-3gk7UcAklc26.jpg']	0	16	74	[]	[]	https://twitter.com/minsaude/status/1387028984383238145	False		1	https://pbs.twimg.com/media/Ez-3gk7UcAklc26.jpg							[]				
1387013771051225090	1387013771051225090	2021-04-27 09:00:27 E. South America Standard Time	2021-04-27	09:00:27	-0300	37717107	minsaude	Ministério da Saúde		De 12/04 a 10/05, povos indígenas devem tomar a vacina contra a gripe. Procure um posto de saúde e leve a caderneta ou um documento com foto. Confira todas as datas de vacinação e demais públicos prioritários em  https://t.co/Ct4v67X31I. #VacinaGripe.  https://t.co/j33eFQSQe4	pt	[]	['http://gov.br/saude']	['https://pbs.twimg.com/media/Ez-prDLVgAUj8ii.jpg']	2	23	102	['vacinagripe']	[]	https://twitter.com/minsaude/status/1387013771051225090	False		1	https://pbs.twimg.com/media/Ez-prDLVgAUj8ii.jpg							[]				
1387010966026702851	1387010966026702851	2021-04-27 08:49:18 E. South America Standard Time	2021-04-27	08:49:18	-0300	37717107	minsaude	Ministério da Saúde		A doação de 80 mil medicamentos do kit intubação partiu da Espanha rumo ao Brasil. Os anestésicos, sedativos e bloqueadores neuromusculares serão rapidamente distribuídos para todos os estados. Esse é o @minsaude trabalhando por você.  @EmbEspBrasil @ItamaratyGovBr @ABCgovBr  https://t.co/VmZAYSNKvz	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}, {'screen_name': 'embespbrasil', 'name': 'embajadaespañabrasil', 'id': '1934077034'}, {'screen_name': 'itamaratygovbr', 'name': 'itamaraty brasil 🇧🇷', 'id': '49762925'}, {'screen_name': 'abcgovbr', 'name': 'abc-mre', 'id': '864250661533343747'}]	[]	[]	31	127	506	[]	[]	https://twitter.com/minsaude/status/1387010966026702851	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1387010825953685504/pu/img/CHaBB8h4f9Nb5ljZ.jpg							[]				
1386836318697623555	1386836318697623555	2021-04-26 21:15:19 E. South America Standard Time	2021-04-26	21:15:19	-0300	37717107	minsaude	Ministério da Saúde		💉🇧🇷 A vacinação contra #Covid19 avança em todo o Brasil! Já foram aplicadas mais de 38,7 milhões de doses. ⁣⁣⁣ 🚚✈️E o @minsaude já distribuiu 57,9 milhões de doses.⁣⁣⁣ ➡️Confira mais sobre o vacinômetro e os dados da Covid-19 no Brasil no site  https://t.co/fMT69tP26i 3 d  https://t.co/RT2x0RgQRk	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	['http://localizasus.saude.gov.br']	[]	25	132	474	['covid19']	[]	https://twitter.com/minsaude/status/1386836318697623555	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1386836288272179205/pu/img/vTgh5ibcjNC0mgeO.jpg							[]				
1386832634085474308	1386832634085474308	2021-04-26 21:00:40 E. South America Standard Time	2021-04-26	21:00:40	-0300	37717107	minsaude	Ministério da Saúde		#PesquisaMinSaúde | O @minsaude e o TCU querem saber a sua opinião! Usuários do portal do @minsaude podem participar de pesquisa para avaliar qualidade das informações disponíveis.  Participe!  https://t.co/OJrOJiUAwV	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}, {'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	['https://bit.ly/32RhuFC']	[]	0	25	109	['pesquisaminsaúde']	[]	https://twitter.com/minsaude/status/1386832634085474308	False		0								[]				
1386810440613777408	1386797763061592071	2021-04-26 19:32:29 E. South America Standard Time	2021-04-26	19:32:29	-0300	37717107	minsaude	Ministério da Saúde		Começou! Acompanhe a live especial do Dia Nacional de Combate à Hipertensão Arterial. #AoVivo   https://t.co/e5phYsBeFb	pt	[]	['https://www.facebook.com/minsaude/videos/484949676278140']	[]	0	10	51	['aovivo']	[]	https://twitter.com/minsaude/status/1386810440613777408	False		0								[]				
1386797763061592071	1386797763061592071	2021-04-26 18:42:06 E. South America Standard Time	2021-04-26	18:42:06	-0300	37717107	minsaude	Ministério da Saúde		É daqui a pouco! Às 19h, o ministro @mqueiroga2 participa da live especial da @sbc_cientifico do 'Dia Nacional de Combate à Hipertensão Arterial'.   📱O evento será transmitido nas redes sociais do @minsaude.  @OPASOMSBrasil @worldheartfederation	pt	[{'screen_name': 'mqueiroga2', 'name': 'marcelo queiroga', 'id': '2823869072'}, {'screen_name': 'sbc_cientifico', 'name': 'sbc científico', 'id': '62524565'}, {'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}, {'screen_name': 'opasomsbrasil', 'name': 'opas/oms brasil', 'id': '1009084690333085696'}]	[]	[]	5	39	172	[]	[]	https://twitter.com/minsaude/status/1386797763061592071	False	https://twitter.com/sbc_cientifico/status/1386304156462424070	0								[]				
1386795895715368965	1386795895715368965	2021-04-26 18:34:41 E. South America Standard Time	2021-04-26	18:34:41	-0300	37717107	minsaude	Ministério da Saúde		Inscrições prorrogadas! O EpiSUS está com inscrições prorrogadas até 29 de abril para contratação de epidemiologistas para compor a equipe.  Saiba as condições para participar:  https://t.co/dj0TqMWvvH  https://t.co/GuqWTo3vuA	pt	[]	['https://bit.ly/3tVc9cp']	['https://pbs.twimg.com/media/Ez7jhD2VgAACWD4.jpg']	2	16	67	[]	[]	https://twitter.com/minsaude/status/1386795895715368965	False		1	https://pbs.twimg.com/media/Ez7jhD2VgAACWD4.jpg							[]				
1386784928214315010	1386784928214315010	2021-04-26 17:51:06 E. South America Standard Time	2021-04-26	17:51:06	-0300	37717107	minsaude	Ministério da Saúde		Semana de Vacinação Nas Américas | Brasil🇧🇷 reafirma compromisso no combate à covid-19 e à gripe. Evento organizado pela OPAS vai focar no enfrentamento à pandemia no continente, além de reforçar a vacinação de povos indígenas ➡️Saiba mais:  https://t.co/Cna4lQ0yrW #PátriaVacinada  https://t.co/oNl5gqjmpa	pt	[]	['https://bit.ly/3u09WMY']	['https://pbs.twimg.com/media/Ez7ZiqLVUAAzWjq.jpg']	5	16	103	['pátriavacinada']	[]	https://twitter.com/minsaude/status/1386784928214315010	False		1	https://pbs.twimg.com/media/Ez7ZiqLVUAAzWjq.jpg							[]				
1386749761634643973	1386749761634643973	2021-04-26 15:31:22 E. South America Standard Time	2021-04-26	15:31:22	-0300	37717107	minsaude	Ministério da Saúde		O ministro @mqueiroga2 e o presidente do Senado, @rpsenador, se reuniram hoje (26) para tratar das propostas legislativas em trâmite no Senado que vão fortalecer o combate à #Covid19 no Brasil.  https://t.co/JOY93Mq1ru	pt	[{'screen_name': 'mqueiroga2', 'name': 'marcelo queiroga', 'id': '2823869072'}, {'screen_name': 'rpsenador', 'name': 'rodrigo pacheco', 'id': '762786918086180864'}]	[]	['https://pbs.twimg.com/media/Ez65W8GWEAEhXPp.jpg']	26	50	484	['covid19']	[]	https://twitter.com/minsaude/status/1386749761634643973	False		1	https://pbs.twimg.com/media/Ez65W8GWEAEhXPp.jpg							[]				
1386693047635697664	1386693047635697664	2021-04-26 11:46:00 E. South America Standard Time	2021-04-26	11:46:00	-0300	37717107	minsaude	Ministério da Saúde		O @minsaude oferece qualificação para 'Atualização do Manejo Clínico da Influenza'. Esse curso é na modalidade EaD e realizado em parceria com a @fiocruz.   Se inscreva!  https://t.co/lFbMjtuv1z	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}, {'screen_name': 'fiocruz', 'name': 'fiocruz', 'id': '20045580'}]	['https://www.unasus.gov.br/cursos/curso/45289']	[]	7	52	247	[]	[]	https://twitter.com/minsaude/status/1386693047635697664	False		0								[]				
1386499771930537986	1386499771930537986	2021-04-25 22:58:00 E. South America Standard Time	2021-04-25	22:58:00	-0300	37717107	minsaude	Ministério da Saúde		O ministro da Saúde, Marcelo Queiroga, participa amanhã (26) de uma live especial em alusão ao Dia Nacional de Combate à Hipertensão Arterial. O evento será às 19h, com transmissão nas redes sociais do @minsaude.  https://t.co/VjWwGxmIJi	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	[]	[]	13	148	873	[]	[]	https://twitter.com/minsaude/status/1386499771930537986	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1386487850854621185/pu/img/NN_fvBvhyMq6-fcf.jpg							[]				
1386487798954348544	1386487798954348544	2021-04-25 22:10:25 E. South America Standard Time	2021-04-25	22:10:25	-0300	37717107	minsaude	Ministério da Saúde		🇧🇷 A vacinação contra #Covid19 avança em todo o Brasil! Já foram aplicadas mais de 37 milhões de doses. ⁣⁣⁣ ✈️E o @minsaude já distribuiu 57,9 milhões de doses.⁣⁣⁣ ⁣⁣⁣ ➡️Confira mais sobre o vacinômetro e os dados da Covid-19 no Brasil no site  https://t.co/fMT69txreK  https://t.co/8KOXY2G4FH	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	['http://localizasus.saude.gov.br']	[]	31	100	339	['covid19']	[]	https://twitter.com/minsaude/status/1386487798954348544	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1386487393885179904/pu/img/yhFLR8NcBpYyifO2.jpg							[]				
1386379714692980738	1386379714692980738	2021-04-25 15:00:56 E. South America Standard Time	2021-04-25	15:00:56	-0300	37717107	minsaude	Ministério da Saúde		O Dia Mundial da Malária foi instituído para despertar em cada um de nós a atenção na luta contra a doença. O secretário de Vigilância em Saúde do @minsaude fala sobre o dia. Confira!  https://t.co/8CYSDnhGeW	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	[]	[]	16	45	212	[]	[]	https://twitter.com/minsaude/status/1386379714692980738	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1386379655742062594/pu/img/QBBM02LQaCyaj24j.jpg							[]				
1386334387856318471	1386334387856318471	2021-04-25 12:00:49 E. South America Standard Time	2021-04-25	12:00:49	-0300	37717107	minsaude	Ministério da Saúde		O @minsaude está deve receber mais de 1,5 milhão de medicamentos de Intubação Orotraqueal (IOT). A primeira remessa dos insumos que fazem parte do “kit intubação” deve chegar até o fim da próxima semana. Leia mais:  https://t.co/FsNaFHPAyU  https://t.co/x9d8jrDhHi	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	['https://bit.ly/2QSF9CI']	['https://pbs.twimg.com/media/Ez0_xqWUcAEWXBu.jpg']	26	138	753	[]	[]	https://twitter.com/minsaude/status/1386334387856318471	False		1	https://pbs.twimg.com/media/Ez0_xqWUcAEWXBu.jpg							[]				
1386289043269242882	1386289043269242882	2021-04-25 09:00:38 E. South America Standard Time	2021-04-25	09:00:38	-0300	37717107	minsaude	Ministério da Saúde		A malária tem tratamento, mas se não for diagnosticada e tratada a tempo pode evoluir para formas mais graves e até mesmo levar a óbito. Por um #BrasilSemMalária você pode fazer sua parte se protegendo e se estiver com febre, calafrios e muito suor, busque uma unidade de saúde.  https://t.co/bU9BPx7FTG	pt	[]	[]	['https://pbs.twimg.com/media/Ez0WiTpVgAMkc0B.jpg']	14	80	390	['brasilsemmalária']	[]	https://twitter.com/minsaude/status/1386289043269242882	False		1	https://pbs.twimg.com/media/Ez0WiTpVgAMkc0B.jpg							[]				
1386135433466232835	1386135433466232835	2021-04-24 22:50:15 E. South America Standard Time	2021-04-24	22:50:15	-0300	37717107	minsaude	Ministério da Saúde		💉🇧🇷 A vacinação contra #Covid19 avança em todo o Brasil! Já foram aplicadas mais de 37,5 milhões de doses. ⁣⁣⁣ ⁣⁣⁣ ✈️O @minsaude já distribuiu 57,8 milhões de doses.⁣⁣⁣ ⁣⁣⁣ Confira mais sobre o vacinômetro e os dados da Covid-19 no Brasil:  https://t.co/fMT69txreK  https://t.co/JdpO1Cm6bO	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	['http://localizasus.saude.gov.br']	[]	29	138	456	['covid19']	[]	https://twitter.com/minsaude/status/1386135433466232835	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1386135304793464832/pu/img/cdSo1hD-2OswEBQx.jpg							[]				
1386116134034882564	1386116134034882564	2021-04-24 21:33:33 E. South America Standard Time	2021-04-24	21:33:33	-0300	37717107	minsaude	Ministério da Saúde		O Ministério da Saúde atualizou a projeção contratual de entrega de doses da vacina covid-19. Confira:  https://t.co/NcYjgXd5be  #PatriaVacinada #VacinaBrasil  https://t.co/2FEbAjkgKY	pt	[]	['https://www.gov.br/saude/pt-br/assuntos/noticias/ministerio-da-saude-atualiza-projecao-contratual-da-entrega-de-doses-da-vacina-covid-19']	['https://pbs.twimg.com/media/Ezx5DuUWUAQ3_QU.jpg']	27	88	347	['patriavacinada', 'vacinabrasil']	[]	https://twitter.com/minsaude/status/1386116134034882564	False		1	https://pbs.twimg.com/media/Ezx5DuUWUAQ3_QU.jpg							[]				
1386091617413652481	1386091617413652481	2021-04-24 19:56:08 E. South America Standard Time	2021-04-24	19:56:08	-0300	37717107	minsaude	Ministério da Saúde		#PatriaVacinada -  O @minsaude atualizou o calendário com a projeção contratual de entregas de vacinas #covid19 em 2021. O total já contratado soma 562,9 milhões de doses para este ano. Confira:	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	[]	[]	26	67	355	['patriavacinada', 'covid19']	[]	https://twitter.com/minsaude/status/1386091617413652481	False		0								[]				
1386062609217056768	1386062609217056768	2021-04-24 18:00:52 E. South America Standard Time	2021-04-24	18:00:52	-0300	37717107	minsaude	Ministério da Saúde		#AconteceuNaSaúde | O @minsaude está enviando para todo Brasil uma nova remessa de doses de vacina contra a #Covid19.    Saiba a quantidade para cada estado e município:  https://t.co/g2o5zEQMgF  https://t.co/N9knkih269	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	['https://bit.ly/3gwragN']	['https://pbs.twimg.com/media/EzxImFDVcAEZ2d3.png']	19	73	305	['aconteceunasaúde', 'covid19']	[]	https://twitter.com/minsaude/status/1386062609217056768	False		1	https://pbs.twimg.com/media/EzxImFDVcAEZ2d3.png							[]				
1386046830719471617	1386046830719471617	2021-04-24 16:58:10 E. South America Standard Time	2021-04-24	16:58:10	-0300	37717107	minsaude	Ministério da Saúde		#URGENTE O ministro da Saúde, Marcelo Queiroga, concede entrevista coletiva neste sábado (24), às 17h30, sobre a atualização da projeção contratual da entrega de doses da vacina #covid19.  Assista #aovivo    https://t.co/IGCXHX2UWY	pt	[]	['https://www.youtube.com/watch?v=GFAQwHwpoVI']	[]	12	78	574	['urgente', 'covid19', 'aovivo']	[]	https://twitter.com/minsaude/status/1386046830719471617	False		0								[]				
1385971926087045124	1385971926087045124	2021-04-24 12:00:31 E. South America Standard Time	2021-04-24	12:00:31	-0300	37717107	minsaude	Ministério da Saúde		#AconteceuNaSaúde | O ministro da Saúde, @mqueiroga2 se reuniu com o embaixador chinês, Yang Wanming, nesta semana e discutiram medidas para trazer insumos das vacinas Coronavac e AstraZeneca/Oxford ao Brasil.   Confira como foi a reunião!   https://t.co/rZup9USHvu	pt	[{'screen_name': 'mqueiroga2', 'name': 'marcelo queiroga', 'id': '2823869072'}]	['https://bit.ly/3dA24vS']	[]	24	39	249	['aconteceunasaúde']	[]	https://twitter.com/minsaude/status/1385971926087045124	False		0								[]				
1385926629004742657	1385926629004742657	2021-04-24 09:00:32 E. South America Standard Time	2021-04-24	09:00:32	-0300	37717107	minsaude	Ministério da Saúde		#AconteceuNaSaúde | Ministério da Saúde prepara distribuição do primeiro lote de vacinas da Pfizer. A orientação é priorizar a vacinação nas capitais devido à refrigeração especial do imunizante.  Entenda:  https://t.co/nowiuJ3JAu  #Vacinação #Vacina #Covid19 #PátriaVacinada	pt	[]	['https://bit.ly/3xmaq1F']	[]	20	58	267	['aconteceunasaúde', 'vacinação', 'vacina', 'covid19', 'pátriavacinada']	[]	https://twitter.com/minsaude/status/1385926629004742657	False		0								[]				
1385740743084367878	1385740743084367878	2021-04-23 20:41:53 E. South America Standard Time	2021-04-23	20:41:53	-0300	37717107	minsaude	Ministério da Saúde		💉🇧🇷 A vacinação contra #Covid19 avança em todo o Brasil! Já foram aplicadas mais de 36,8 milhões de doses. ⁣⁣ 🚚️E o @minsaude já distribuiu 56,1 milhões de doses.⁣⁣  ⁣⁣➡️Confira mais sobre o vacinômetro e os dados da Covid-19 no Brasil no site  https://t.co/fMT69tP26i  https://t.co/maCQMMBnVl	pt	[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]	['http://localizasus.saude.gov.br']	[]	49	280	1063	['covid19']	[]	https://twitter.com/minsaude/status/1385740743084367878	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1385740696561217537/pu/img/yKPq6h-Se-qlVbif.jpg							[]				
1385609410643251203	1385609410643251203	2021-04-23 12:00:01 E. South America Standard Time	2021-04-23	12:00:01	-0300	37717107	minsaude	Ministério da Saúde		#Capacitação | 💻Sabia que o SUS tem uma Universidade Aberta? A UNA-SUS oferece diversos cursos na modalidade de ensino a distância e gratuitos. Confira se alguma oferta é de seu interesse em:  https://t.co/XnRFB1OqVM	pt	[]	['https://www.unasus.gov.br/cursos']	[]	39	35	94	['capacitação']	[]	https://twitter.com/minsaude/status/1385609410643251203	False		0								[]				
